country,year,category,share,value,pair_side
Honduras,2021,large_equipment,0.08,,y
Honduras,2021,screens_and_monitors,0.15,,x
Honduras,2021,small_equipment,0.51,,y
Honduras,2021,screens_and_monitors,0.15,,x
Honduras,2021,small_it,0.07,,y
Honduras,2021,lamps,0.03,,x
Honduras,2021,temperature_exchange_equipment,0.23,,y
Honduras,2021,lamps,0.03,,x
Honduras,2021,screens_and_monitors,0.05,,y
Honduras,2021,lamps,0.03,,x
Honduras,2021,lamps,0.06,,y
Honduras,2021,lamps,0.03,,x
Honduras,2021,large_equipment,0.08,,y
Honduras,2021,lamps,0.03,,x
Honduras,2021,small_equipment,0.51,,y
Honduras,2021,lamps,0.03,,x
Honduras,2021,small_it,0.07,,y
Honduras,2021,large_equipment,0.12,,x
Honduras,2021,temperature_exchange_equipment,0.23,,y
Honduras,2021,large_equipment,0.12,,x
Honduras,2021,screens_and_monitors,0.05,,y
Honduras,2021,large_equipment,0.12,,x
Honduras,2021,lamps,0.06,,y
Honduras,2021,large_equipment,0.12,,x
Honduras,2021,large_equipment,0.08,,y
Honduras,2021,large_equipment,0.12,,x
Honduras,2021,small_equipment,0.51,,y
Honduras,2021,large_equipment,0.12,,x
Honduras,2021,small_it,0.07,,y
Honduras,2021,small_equipment,0.34,,x
Honduras,2021,temperature_exchange_equipment,0.23,,y
Honduras,2021,small_equipment,0.34,,x
Honduras,2021,screens_and_monitors,0.05,,y
Honduras,2021,small_equipment,0.34,,x
Honduras,2021,lamps,0.06,,y
Honduras,2021,small_equipment,0.34,,x
Honduras,2021,large_equipment,0.08,,y
Honduras,2021,small_equipment,0.34,,x
Honduras,2021,small_equipment,0.51,,y
Honduras,2021,small_equipment,0.34,,x
Honduras,2021,small_it,0.07,,y
Honduras,2021,small_it,0.08,,x
Honduras,2021,temperature_exchange_equipment,0.23,,y
Honduras,2021,small_it,0.08,,x
Honduras,2021,screens_and_monitors,0.05,,y
Honduras,2021,small_it,0.08,,x
Honduras,2021,lamps,0.06,,y
Honduras,2021,small_it,0.08,,x
Honduras,2021,large_equipment,0.08,,y
Honduras,2021,small_it,0.08,,x
Honduras,2021,small_equipment,0.51,,y
Honduras,2021,small_it,0.08,,x
Honduras,2021,small_it,0.07,,y
Nicaragua,2021,temperature_exchange_equipment,0.26,,x
Nicaragua,2021,temperature_exchange_equipment,0.31,,y
Nicaragua,2021,temperature_exchange_equipment,0.26,,x
Nicaragua,2021,screens_and_monitors,0.06,,y
Nicaragua,2021,temperature_exchange_equipment,0.26,,x
Nicaragua,2021,lamps,0.06,,y
Nicaragua,2021,temperature_exchange_equipment,0.26,,x
Nicaragua,2021,large_equipment,0.1,,y
Nicaragua,2021,temperature_exchange_equipment,0.26,,x
Nicaragua,2021,small_equipment,0.38,,y
Nicaragua,2021,temperature_exchange_equipment,0.26,,x
Nicaragua,2021,small_it,0.1,,y
Nicaragua,2021,screens_and_monitors,0.13,,x
Nicaragua,2021,temperature_exchange_equipment,0.31,,y
Nicaragua,2021,screens_and_monitors,0.13,,x
Nicaragua,2021,screens_and_monitors,0.06,,y
Nicaragua,2021,screens_and_monitors,0.13,,x
Nicaragua,2021,lamps,0.06,,y
Nicaragua,2021,screens_and_monitors,0.13,,x
Nicaragua,2021,large_equipment,0.1,,y
Nicaragua,2021,screens_and_monitors,0.13,,x
Nicaragua,2021,small_equipment,0.38,,y
Nicaragua,2021,screens_and_monitors,0.13,,x
Nicaragua,2021,small_it,0.1,,y
Nicaragua,2021,lamps,0.03,,x
Nicaragua,2021,temperature_exchange_equipment,0.31,,y
Nicaragua,2021,lamps,0.03,,x
Nicaragua,2021,screens_and_monitors,0.06,,y
Nicaragua,2021,lamps,0.03,,x
Nicaragua,2021,lamps,0.06,,y
Nicaragua,2021,lamps,0.03,,x
Nicaragua,2021,large_equipment,0.1,,y
Nicaragua,2021,lamps,0.03,,x
Nicaragua,2021,small_equipment,0.38,,y
Nicaragua,2021,lamps,0.03,,x
Nicaragua,2021,small_it,0.1,,y
Nicaragua,2021,large_equipment,0.09,,x
Nicaragua,2021,temperature_exchange_equipment,0.31,,y
Nicaragua,2021,large_equipment,0.09,,x
Nicaragua,2021,screens_and_monitors,0.06,,y
Nicaragua,2021,large_equipment,0.09,,x
Nicaragua,2021,lamps,0.06,,y
Nicaragua,2021,large_equipment,0.09,,x
Nicaragua,2021,large_equipment,0.1,,y
Nicaragua,2021,large_equipment,0.09,,x
Nicaragua,2021,small_equipment,0.38,,y
Nicaragua,2021,large_equipment,0.09,,x
Nicaragua,2021,small_it,0.1,,y
Nicaragua,2021,small_equipment,0.38,,x
Nicaragua,2021,temperature_exchange_equipment,0.31,,y
Nicaragua,2021,small_equipment,0.38,,x
Nicaragua,2021,screens_and_monitors,0.06,,y
Nicaragua,2021,small_equipment,0.38,,x
Nicaragua,2021,lamps,0.06,,y
Nicaragua,2021,small_equipment,0.38,,x
Nicaragua,2021,large_equipment,0.1,,y
Nicaragua,2021,small_equipment,0.38,,x
Nicaragua,2021,small_equipment,0.38,,y
Nicaragua,2021,small_equipment,0.38,,x
Nicaragua,2021,small_it,0.1,,y
Nicaragua,2021,small_it,0.11,,x
Nicaragua,2021,temperature_exchange_equipment,0.31,,y
Nicaragua,2021,small_it,0.11,,x
Nicaragua,2021,screens_and_monitors,0.06,,y
Nicaragua,2021,small_it,0.11,,x
Nicaragua,2021,lamps,0.06,,y
Nicaragua,2021,small_it,0.11,,x
Nicaragua,2021,large_equipment,0.1,,y
Nicaragua,2021,small_it,0.11,,x
Nicaragua,2021,small_equipment,0.38,,y
Nicaragua,2021,small_it,0.11,,x
Nicaragua,2021,small_it,0.1,,y
Panama,2021,temperature_exchange_equipment,0.24,,x
Panama,2021,temperature_exchange_equipment,0.24,,y
Panama,2021,temperature_exchange_equipment,0.24,,x
Panama,2021,screens_and_monitors,0.06,,y
Panama,2021,temperature_exchange_equipment,0.24,,x
Panama,2021,lamps,0.01,,y
Panama,2021,temperature_exchange_equipment,0.24,,x
Panama,2021,large_equipment,0.38,,y
Panama,2021,temperature_exchange_equipment,0.24,,x
Panama,2021,small_equipment,0.25,,y
Panama,2021,temperature_exchange_equipment,0.24,,x
Panama,2021,small_it,0.06,,y
Panama,2021,screens_and_monitors,0.13,,x
Panama,2021,temperature_exchange_equipment,0.24,,y
Panama,2021,screens_and_monitors,0.13,,x
Panama,2021,screens_and_monitors,0.06,,y
Panama,2021,screens_and_monitors,0.13,,x
Panama,2021,lamps,0.01,,y
Panama,2021,screens_and_monitors,0.13,,x
Panama,2021,large_equipment,0.38,,y
Panama,2021,screens_and_monitors,0.13,,x
Panama,2021,small_equipment,0.25,,y
Panama,2021,screens_and_monitors,0.13,,x
Panama,2021,small_it,0.06,,y
Panama,2021,lamps,0.02,,x
Panama,2021,temperature_exchange_equipment,0.24,,y
Panama,2021,lamps,0.02,,x
Panama,2021,screens_and_monitors,0.06,,y
Panama,2021,lamps,0.02,,x
Panama,2021,lamps,0.01,,y
Panama,2021,lamps,0.02,,x
Panama,2021,large_equipment,0.38,,y
Panama,2021,lamps,0.02,,x
Panama,2021,small_equipment,0.25,,y
Panama,2021,lamps,0.02,,x
Panama,2021,small_it,0.06,,y
Panama,2021,large_equipment,0.2,,x
Panama,2021,temperature_exchange_equipment,0.24,,y
Panama,2021,large_equipment,0.2,,x
Panama,2021,screens_and_monitors,0.06,,y
Panama,2021,large_equipment,0.2,,x
Panama,2021,lamps,0.01,,y
Panama,2021,large_equipment,0.2,,x
Panama,2021,large_equipment,0.38,,y
Panama,2021,large_equipment,0.2,,x
Panama,2021,small_equipment,0.25,,y
Panama,2021,large_equipment,0.2,,x
Panama,2021,small_it,0.06,,y
Panama,2021,small_equipment,0.33,,x
Panama,2021,temperature_exchange_equipment,0.24,,y
Panama,2021,small_equipment,0.33,,x
Panama,2021,screens_and_monitors,0.06,,y
Panama,2021,small_equipment,0.33,,x
Panama,2021,lamps,0.01,,y
Panama,2021,small_equipment,0.33,,x
Panama,2021,large_equipment,0.38,,y
Panama,2021,small_equipment,0.33,,x
Panama,2021,small_equipment,0.25,,y
Panama,2021,small_equipment,0.33,,x
Panama,2021,small_it,0.06,,y
Panama,2021,small_it,0.08,,x
Panama,2021,temperature_exchange_equipment,0.24,,y
Panama,2021,small_it,0.08,,x
Panama,2021,screens_and_monitors,0.06,,y
Panama,2021,small_it,0.08,,x
Panama,2021,lamps,0.01,,y
Panama,2021,small_it,0.08,,x
Panama,2021,large_equipment,0.38,,y
Panama,2021,small_it,0.08,,x
Panama,2021,small_equipment,0.25,,y
Panama,2021,small_it,0.08,,x
Panama,2021,small_it,0.06,,y
Peru,2021,temperature_exchange_equipment,0.17,,x
Peru,2021,temperature_exchange_equipment,0.25,,y
Peru,2021,temperature_exchange_equipment,0.17,,x
Peru,2021,screens_and_monitors,0.1,,y
Peru,2021,temperature_exchange_equipment,0.17,,x
Peru,2021,lamps,0.01,,y
Peru,2021,temperature_exchange_equipment,0.17,,x
Peru,2021,large_equipment,0.17,,y
Peru,2021,temperature_exchange_equipment,0.17,,x
Peru,2021,small_equipment,0.38,,y
Peru,2021,temperature_exchange_equipment,0.17,,x
Peru,2021,small_it,0.09,,y
Peru,2021,screens_and_monitors,0.16,,x
Peru,2021,temperature_exchange_equipment,0.25,,y
Peru,2021,screens_and_monitors,0.16,,x
Peru,2021,screens_and_monitors,0.1,,y
Peru,2021,screens_and_monitors,0.16,,x
Peru,2021,lamps,0.01,,y
Peru,2021,screens_and_monitors,0.16,,x
Peru,2021,large_equipment,0.17,,y
Peru,2021,screens_and_monitors,0.16,,x
Peru,2021,small_equipment,0.38,,y
Peru,2021,screens_and_monitors,0.16,,x
Peru,2021,small_it,0.09,,y
Peru,2021,lamps,0.04,,x
Peru,2021,temperature_exchange_equipment,0.25,,y
Peru,2021,lamps,0.04,,x
Peru,2021,screens_and_monitors,0.1,,y
Peru,2021,lamps,0.04,,x
Peru,2021,lamps,0.01,,y
Peru,2021,lamps,0.04,,x
Peru,2021,large_equipment,0.17,,y
Peru,2021,lamps,0.04,,x
Peru,2021,small_equipment,0.38,,y
Peru,2021,lamps,0.04,,x
Peru,2021,small_it,0.09,,y
Peru,2021,large_equipment,0.22,,x
Peru,2021,temperature_exchange_equipment,0.25,,y
Peru,2021,large_equipment,0.22,,x
Peru,2021,screens_and_monitors,0.1,,y
Peru,2021,large_equipment,0.22,,x
Peru,2021,lamps,0.01,,y
Peru,2021,large_equipment,0.22,,x
Peru,2021,large_equipment,0.17,,y
Peru,2021,large_equipment,0.22,,x
Peru,2021,small_equipment,0.38,,y
Peru,2021,large_equipment,0.22,,x
Peru,2021,small_it,0.09,,y
Peru,2021,small_equipment,0.33,,x
Peru,2021,temperature_exchange_equipment,0.25,,y
Peru,2021,small_equipment,0.33,,x
Peru,2021,screens_and_monitors,0.1,,y
Peru,2021,small_equipment,0.33,,x
Peru,2021,lamps,0.01,,y
Peru,2021,small_equipment,0.33,,x
Peru,2021,large_equipment,0.17,,y
Peru,2021,small_equipment,0.33,,x
Peru,2021,small_equipment,0.38,,y
Peru,2021,small_equipment,0.33,,x
Peru,2021,small_it,0.09,,y
Peru,2021,small_it,0.1,,x
Peru,2021,temperature_exchange_equipment,0.25,,y
Peru,2021,small_it,0.1,,x
Peru,2021,screens_and_monitors,0.1,,y
Peru,2021,small_it,0.1,,x
Peru,2021,lamps,0.01,,y
Peru,2021,small_it,0.1,,x
Peru,2021,large_equipment,0.17,,y
Peru,2021,small_it,0.1,,x
Peru,2021,small_equipment,0.38,,y
Peru,2021,small_it,0.1,,x
Peru,2021,small_it,0.09,,y
Uruguay,2021,temperature_exchange_equipment,0.24,,x
Uruguay,2021,temperature_exchange_equipment,0.3,,y
Uruguay,2021,temperature_exchange_equipment,0.24,,x
Uruguay,2021,screens_and_monitors,0.06,,y
Uruguay,2021,temperature_exchange_equipment,0.24,,x
Uruguay,2021,lamps,0.02,,y
Uruguay,2021,temperature_exchange_equipment,0.24,,x
Uruguay,2021,large_equipment,0.23,,y
Uruguay,2021,temperature_exchange_equipment,0.24,,x
Uruguay,2021,small_equipment,0.33,,y
Uruguay,2021,temperature_exchange_equipment,0.24,,x
Uruguay,2021,small_it,0.06,,y
Uruguay,2021,screens_and_monitors,0.14,,x
Uruguay,2021,temperature_exchange_equipment,0.3,,y
Uruguay,2021,screens_and_monitors,0.14,,x
Uruguay,2021,screens_and_monitors,0.06,,y
Uruguay,2021,screens_and_monitors,0.14,,x
Uruguay,2021,lamps,0.02,,y
Uruguay,2021,screens_and_monitors,0.14,,x
Uruguay,2021,large_equipment,0.23,,y
Uruguay,2021,screens_and_monitors,0.14,,x
Uruguay,2021,small_equipment,0.33,,y
Uruguay,2021,screens_and_monitors,0.14,,x
Uruguay,2021,small_it,0.06,,y
Uruguay,2021,lamps,0.06,,x
Uruguay,2021,temperature_exchange_equipment,0.3,,y
Uruguay,2021,lamps,0.06,,x
Uruguay,2021,screens_and_monitors,0.06,,y
Uruguay,2021,lamps,0.06,,x
Uruguay,2021,lamps,0.02,,y
Uruguay,2021,lamps,0.06,,x
Uruguay,2021,large_equipment,0.23,,y
Uruguay,2021,lamps,0.06,,x
Uruguay,2021,small_equipment,0.33,,y
Uruguay,2021,lamps,0.06,,x
Uruguay,2021,small_it,0.06,,y
Uruguay,2021,large_equipment,0.18,,x
Uruguay,2021,temperature_exchange_equipment,0.3,,y
Uruguay,2021,large_equipment,0.18,,x
Uruguay,2021,screens_and_monitors,0.06,,y
Uruguay,2021,large_equipment,0.18,,x
Uruguay,2021,lamps,0.02,,y
Uruguay,2021,large_equipment,0.18,,x
Uruguay,2021,large_equipment,0.23,,y
Uruguay,2021,large_equipment,0.18,,x
Uruguay,2021,small_equipment,0.33,,y
Uruguay,2021,large_equipment,0.18,,x
Uruguay,2021,small_it,0.06,,y
Uruguay,2021,small_equipment,0.3,,x
Uruguay,2021,temperature_exchange_equipment,0.3,,y
Uruguay,2021,small_equipment,0.3,,x
Uruguay,2021,screens_and_monitors,0.06,,y
Uruguay,2021,small_equipment,0.3,,x
Uruguay,2021,lamps,0.02,,y
Uruguay,2021,small_equipment,0.3,,x
Uruguay,2021,large_equipment,0.23,,y
Uruguay,2021,small_equipment,0.3,,x
Uruguay,2021,small_equipment,0.33,,y
Uruguay,2021,small_equipment,0.3,,x
Uruguay,2021,small_it,0.06,,y
Uruguay,2021,small_it,0.08,,x
Uruguay,2021,temperature_exchange_equipment,0.3,,y
Uruguay,2021,small_it,0.08,,x
Uruguay,2021,screens_and_monitors,0.06,,y
Uruguay,2021,small_it,0.08,,x
Uruguay,2021,lamps,0.02,,y
Uruguay,2021,small_it,0.08,,x
Uruguay,2021,large_equipment,0.23,,y
Uruguay,2021,small_it,0.08,,x
Uruguay,2021,small_equipment,0.33,,y
Uruguay,2021,small_it,0.08,,x
Uruguay,2021,small_it,0.06,,y
Venezuela,2021,temperature_exchange_equipment,0.23,,x
Venezuela,2021,temperature_exchange_equipment,0.27,,y
Venezuela,2021,temperature_exchange_equipment,0.23,,x
Venezuela,2021,screens_and_monitors,0.12,,y
Venezuela,2021,temperature_exchange_equipment,0.23,,x
Venezuela,2021,lamps,0.02,,y
Venezuela,2021,temperature_exchange_equipment,0.23,,x
Venezuela,2021,large_equipment,0.22,,y
Venezuela,2021,temperature_exchange_equipment,0.23,,x
Venezuela,2021,small_equipment,0.29,,y
Venezuela,2021,temperature_exchange_equipment,0.23,,x
Venezuela,2021,small_it,0.08,,y
Venezuela,2021,screens_and_monitors,0.12,,x
Venezuela,2021,temperature_exchange_equipment,0.27,,y
Venezuela,2021,screens_and_monitors,0.12,,x
Venezuela,2021,screens_and_monitors,0.12,,y
Venezuela,2021,screens_and_monitors,0.12,,x
Venezuela,2021,lamps,0.02,,y
Venezuela,2021,screens_and_monitors,0.12,,x
Venezuela,2021,large_equipment,0.22,,y
Venezuela,2021,screens_and_monitors,0.12,,x
Venezuela,2021,small_equipment,0.29,,y
Venezuela,2021,screens_and_monitors,0.12,,x
Venezuela,2021,small_it,0.08,,y
Venezuela,2021,lamps,0.02,,x
Venezuela,2021,temperature_exchange_equipment,0.27,,y
Venezuela,2021,lamps,0.02,,x
Venezuela,2021,screens_and_monitors,0.12,,y
Venezuela,2021,lamps,0.02,,x
Venezuela,2021,lamps,0.02,,y
Venezuela,2021,lamps,0.02,,x
Venezuela,2021,large_equipment,0.22,,y
Venezuela,2021,lamps,0.02,,x
Venezuela,2021,small_equipment,0.29,,y
Venezuela,2021,lamps,0.02,,x
Venezuela,2021,small_it,0.08,,y
Venezuela,2021,large_equipment,0.22,,x
Venezuela,2021,temperature_exchange_equipment,0.27,,y
Venezuela,2021,large_equipment,0.22,,x
Venezuela,2021,screens_and_monitors,0.12,,y
Venezuela,2021,large_equipment,0.22,,x
Venezuela,2021,lamps,0.02,,y
Venezuela,2021,large_equipment,0.22,,x
Venezuela,2021,large_equipment,0.22,,y
Venezuela,2021,large_equipment,0.22,,x
Venezuela,2021,small_equipment,0.29,,y
Venezuela,2021,large_equipment,0.22,,x
Venezuela,2021,small_it,0.08,,y
Venezuela,2021,small_equipment,0.32,,x
Venezuela,2021,temperature_exchange_equipment,0.27,,y
Venezuela,2021,small_equipment,0.32,,x
Venezuela,2021,screens_and_monitors,0.12,,y
Venezuela,2021,small_equipment,0.32,,x
Venezuela,2021,lamps,0.02,,y
Venezuela,2021,small_equipment,0.32,,x
Venezuela,2021,large_equipment,0.22,,y
Venezuela,2021,small_equipment,0.32,,x
Venezuela,2021,small_equipment,0.29,,y
Venezuela,2021,small_equipment,0.32,,x
Venezuela,2021,small_it,0.08,,y
Venezuela,2021,small_it,0.08,,x
Venezuela,2021,temperature_exchange_equipment,0.27,,y
Venezuela,2021,small_it,0.08,,x
Venezuela,2021,screens_and_monitors,0.12,,y
Venezuela,2021,small_it,0.08,,x
Venezuela,2021,lamps,0.02,,y
Venezuela,2021,small_it,0.08,,x
Venezuela,2021,large_equipment,0.22,,y
Venezuela,2021,small_it,0.08,,x
Venezuela,2021,small_equipment,0.29,,y
Venezuela,2021,small_it,0.08,,x
Venezuela,2021,small_it,0.08,,y
Argentina,2022,temperature_exchange_equipment,0.22,,x
Argentina,2022,temperature_exchange_equipment,0.22,,y
Argentina,2022,temperature_exchange_equipment,0.22,,x
Argentina,2022,screens_and_monitors,0.07,,y
Argentina,2022,temperature_exchange_equipment,0.22,,x
Argentina,2022,lamps,0.14,,y
Argentina,2022,temperature_exchange_equipment,0.22,,x
Argentina,2022,large_equipment,0.32,,y
Argentina,2022,temperature_exchange_equipment,0.22,,x
Argentina,2022,small_equipment,0.2,,y
Argentina,2022,temperature_exchange_equipment,0.22,,x
Argentina,2022,small_it,0.05,,y
Argentina,2022,screens_and_monitors,0.14,,x
Argentina,2022,temperature_exchange_equipment,0.22,,y
Argentina,2022,screens_and_monitors,0.14,,x
Argentina,2022,screens_and_monitors,0.07,,y
Argentina,2022,screens_and_monitors,0.14,,x
Argentina,2022,lamps,0.14,,y
Argentina,2022,screens_and_monitors,0.14,,x
Argentina,2022,large_equipment,0.32,,y
Argentina,2022,screens_and_monitors,0.14,,x
Argentina,2022,small_equipment,0.2,,y
Argentina,2022,screens_and_monitors,0.14,,x
Argentina,2022,small_it,0.05,,y
Argentina,2022,lamps,0.03,,x
Argentina,2022,temperature_exchange_equipment,0.22,,y
Argentina,2022,lamps,0.03,,x
Argentina,2022,screens_and_monitors,0.07,,y
Argentina,2022,lamps,0.03,,x
Argentina,2022,lamps,0.14,,y
Argentina,2022,lamps,0.03,,x
Argentina,2022,large_equipment,0.32,,y
Argentina,2022,lamps,0.03,,x
Argentina,2022,small_equipment,0.2,,y
Argentina,2022,lamps,0.03,,x
Argentina,2022,small_it,0.05,,y
Argentina,2022,large_equipment,0.28,,x
Argentina,2022,temperature_exchange_equipment,0.22,,y
Argentina,2022,large_equipment,0.28,,x
Argentina,2022,screens_and_monitors,0.07,,y
Argentina,2022,large_equipment,0.28,,x
Argentina,2022,lamps,0.14,,y
Argentina,2022,large_equipment,0.28,,x
Argentina,2022,large_equipment,0.32,,y
Argentina,2022,large_equipment,0.28,,x
Argentina,2022,small_equipment,0.2,,y
Argentina,2022,large_equipment,0.28,,x
Argentina,2022,small_it,0.05,,y
Argentina,2022,small_equipment,0.26,,x
Argentina,2022,temperature_exchange_equipment,0.22,,y
Argentina,2022,small_equipment,0.26,,x
Argentina,2022,screens_and_monitors,0.07,,y
Argentina,2022,small_equipment,0.26,,x
Argentina,2022,lamps,0.14,,y
Argentina,2022,small_equipment,0.26,,x
Argentina,2022,large_equipment,0.32,,y
Argentina,2022,small_equipment,0.26,,x
Argentina,2022,small_equipment,0.2,,y
Argentina,2022,small_equipment,0.26,,x
Argentina,2022,small_it,0.05,,y
Argentina,2022,small_it,0.08,,x
Argentina,2022,temperature_exchange_equipment,0.22,,y
Argentina,2022,small_it,0.08,,x
Argentina,2022,screens_and_monitors,0.07,,y
Argentina,2022,small_it,0.08,,x
Argentina,2022,lamps,0.14,,y
Argentina,2022,small_it,0.08,,x
Argentina,2022,large_equipment,0.32,,y
Argentina,2022,small_it,0.08,,x
Argentina,2022,small_equipment,0.2,,y
Argentina,2022,small_it,0.08,,x
Argentina,2022,small_it,0.05,,y
Bolivia (Plurinational State of),2022,temperature_exchange_equipment,0.15,,x
Bolivia (Plurinational State of),2022,temperature_exchange_equipment,0.2,,y
Bolivia (Plurinational State of),2022,temperature_exchange_equipment,0.15,,x
Bolivia (Plurinational State of),2022,screens_and_monitors,0.03,,y
Bolivia (Plurinational State of),2022,temperature_exchange_equipment,0.15,,x
Bolivia (Plurinational State of),2022,lamps,0.06,,y
Bolivia (Plurinational State of),2022,temperature_exchange_equipment,0.15,,x
Bolivia (Plurinational State of),2022,large_equipment,0.25,,y
Bolivia (Plurinational State of),2022,temperature_exchange_equipment,0.15,,x
Bolivia (Plurinational State of),2022,small_equipment,0.39,,y
Bolivia (Plurinational State of),2022,temperature_exchange_equipment,0.15,,x
Bolivia (Plurinational State of),2022,small_it,0.07,,y
Bolivia (Plurinational State of),2022,screens_and_monitors,0.06,,x
Bolivia (Plurinational State of),2022,temperature_exchange_equipment,0.2,,y
Bolivia (Plurinational State of),2022,screens_and_monitors,0.06,,x
Bolivia (Plurinational State of),2022,screens_and_monitors,0.03,,y
Bolivia (Plurinational State of),2022,screens_and_monitors,0.06,,x
Bolivia (Plurinational State of),2022,lamps,0.06,,y
Bolivia (Plurinational State of),2022,screens_and_monitors,0.06,,x
Bolivia (Plurinational State of),2022,large_equipment,0.25,,y
Bolivia (Plurinational State of),2022,screens_and_monitors,0.06,,x
Bolivia (Plurinational State of),2022,small_equipment,0.39,,y
Bolivia (Plurinational State of),2022,screens_and_monitors,0.06,,x
Bolivia (Plurinational State of),2022,small_it,0.07,,y
Bolivia (Plurinational State of),2022,lamps,0.08,,x
Bolivia (Plurinational State of),2022,temperature_exchange_equipment,0.2,,y
Bolivia (Plurinational State of),2022,lamps,0.08,,x
Bolivia (Plurinational State of),2022,screens_and_monitors,0.03,,y
Bolivia (Plurinational State of),2022,lamps,0.08,,x
Bolivia (Plurinational State of),2022,lamps,0.06,,y
Bolivia (Plurinational State of),2022,lamps,0.08,,x
Bolivia (Plurinational State of),2022,large_equipment,0.25,,y
Bolivia (Plurinational State of),2022,lamps,0.08,,x
Bolivia (Plurinational State of),2022,small_equipment,0.39,,y
Bolivia (Plurinational State of),2022,lamps,0.08,,x
Bolivia (Plurinational State of),2022,small_it,0.07,,y
Bolivia (Plurinational State of),2022,large_equipment,0.22,,x
Bolivia (Plurinational State of),2022,temperature_exchange_equipment,0.2,,y
Bolivia (Plurinational State of),2022,large_equipment,0.22,,x
Bolivia (Plurinational State of),2022,screens_and_monitors,0.03,,y
Bolivia (Plurinational State of),2022,large_equipment,0.22,,x
Bolivia (Plurinational State of),2022,lamps,0.06,,y
Bolivia (Plurinational State of),2022,large_equipment,0.22,,x
Bolivia (Plurinational State of),2022,large_equipment,0.25,,y
Bolivia (Plurinational State of),2022,large_equipment,0.22,,x
Bolivia (Plurinational State of),2022,small_equipment,0.39,,y
Bolivia (Plurinational State of),2022,large_equipment,0.22,,x
Bolivia (Plurinational State of),2022,small_it,0.07,,y
Bolivia (Plurinational State of),2022,small_equipment,0.39,,x
Bolivia (Plurinational State of),2022,temperature_exchange_equipment,0.2,,y
Bolivia (Plurinational State of),2022,small_equipment,0.39,,x
Bolivia (Plurinational State of),2022,screens_and_monitors,0.03,,y
Bolivia (Plurinational State of),2022,small_equipment,0.39,,x
Bolivia (Plurinational State of),2022,lamps,0.06,,y
Bolivia (Plurinational State of),2022,small_equipment,0.39,,x
Bolivia (Plurinational State of),2022,large_equipment,0.25,,y
Bolivia (Plurinational State of),2022,small_equipment,0.39,,x
Bolivia (Plurinational State of),2022,small_equipment,0.39,,y
Bolivia (Plurinational State of),2022,small_equipment,0.39,,x
Bolivia (Plurinational State of),2022,small_it,0.07,,y
Bolivia (Plurinational State of),2022,small_it,0.11,,x
Bolivia (Plurinational State of),2022,temperature_exchange_equipment,0.2,,y
Bolivia (Plurinational State of),2022,small_it,0.11,,x
Bolivia (Plurinational State of),2022,screens_and_monitors,0.03,,y
Bolivia (Plurinational State of),2022,small_it,0.11,,x
Bolivia (Plurinational State of),2022,lamps,0.06,,y
Bolivia (Plurinational State of),2022,small_it,0.11,,x
Bolivia (Plurinational State of),2022,large_equipment,0.25,,y
Bolivia (Plurinational State of),2022,small_it,0.11,,x
Bolivia (Plurinational State of),2022,small_equipment,0.39,,y
Bolivia (Plurinational State of),2022,small_it,0.11,,x
Bolivia (Plurinational State of),2022,small_it,0.07,,y
Chile (Republic of),2022,temperature_exchange_equipment,0.26,,x
Chile (Republic of),2022,temperature_exchange_equipment,0.34,,y
Chile (Republic of),2022,temperature_exchange_equipment,0.26,,x
Chile (Republic of),2022,screens_and_monitors,0.09,,y
Chile (Republic of),2022,temperature_exchange_equipment,0.26,,x
Chile (Republic of),2022,lamps,0.01,,y
Chile (Republic of),2022,temperature_exchange_equipment,0.26,,x
Chile (Republic of),2022,large_equipment,0.23,,y
Chile (Republic of),2022,temperature_exchange_equipment,0.26,,x
Chile (Republic of),2022,small_equipment,0.29,,y
Chile (Republic of),2022,temperature_exchange_equipment,0.26,,x
Chile (Republic of),2022,small_it,0.05,,y
Chile (Republic of),2022,screens_and_monitors,0.15,,x
Chile (Republic of),2022,temperature_exchange_equipment,0.34,,y
Chile (Republic of),2022,screens_and_monitors,0.15,,x
Chile (Republic of),2022,screens_and_monitors,0.09,,y
Chile (Republic of),2022,screens_and_monitors,0.15,,x
Chile (Republic of),2022,lamps,0.01,,y
Chile (Republic of),2022,screens_and_monitors,0.15,,x
Chile (Republic of),2022,large_equipment,0.23,,y
Chile (Republic of),2022,screens_and_monitors,0.15,,x
Chile (Republic of),2022,small_equipment,0.29,,y
Chile (Republic of),2022,screens_and_monitors,0.15,,x
Chile (Republic of),2022,small_it,0.05,,y
Chile (Republic of),2022,lamps,0.02,,x
Chile (Republic of),2022,temperature_exchange_equipment,0.34,,y
Chile (Republic of),2022,lamps,0.02,,x
Chile (Republic of),2022,screens_and_monitors,0.09,,y
Chile (Republic of),2022,lamps,0.02,,x
Chile (Republic of),2022,lamps,0.01,,y
Chile (Republic of),2022,lamps,0.02,,x
Chile (Republic of),2022,large_equipment,0.23,,y
Chile (Republic of),2022,lamps,0.02,,x
Chile (Republic of),2022,small_equipment,0.29,,y
Chile (Republic of),2022,lamps,0.02,,x
Chile (Republic of),2022,small_it,0.05,,y
Chile (Republic of),2022,large_equipment,0.16,,x
Chile (Republic of),2022,temperature_exchange_equipment,0.34,,y
Chile (Republic of),2022,large_equipment,0.16,,x
Chile (Republic of),2022,screens_and_monitors,0.09,,y
